# CommonWordsMultiIndex words, generated from token-stats-v12 testAllStats, do not edit by hand
# word <group> <class: 1 service, 2 frequent, 0 frequency only> <names per million> <word>
# class 1: share >= 0.50%; class 2: share >= 0.05%; names = index atoms x 0.398; search category names are class 0
word	fr	0	180	sand
word	fr	0	179	money
word	fr	0	179	1er
word	fr	0	178	roc'h
word	fr	0	178	annexe
word	fr	0	178	union
word	fr	0	178	menez
word	fr	0	177	plessis
word	fr	0	177	paribas
word	fr	0	176	نهر
word	fr	0	176	kebab
word	fr	0	176	arret
word	fr	0	176	kiosque
word	fr	0	176	plaça
word	fr	0	175	vras
word	fr	0	175	henry
word	fr	0	175	crèche
word	fr	0	175	die
word	fr	0	175	vents
word	fr	0	174	mobile
word	fr	0	173	grace
word	fr	0	173	crêt
word	fr	0	172	métairie
word	fr	0	172	esso
word	fr	0	171	vosges
word	fr	0	171	fer
word	fr	0	171	vihan
word	fr	0	171	électrique
word	fr	0	171	sent
word	fr	0	170	pyrenees
word	fr	0	170	guy
word	fr	0	170	pyrénées
word	fr	0	170	im
word	fr	0	170	vent
word	fr	0	169	ha
word	fr	0	169	privé
word	fr	0	168	freres
word	fr	0	168	arthur
word	fr	0	168	aod
word	fr	0	168	cami
word	fr	0	167	philippe
word	fr	0	167	poull
word	fr	0	166	camin
word	fr	0	166	christ
word	fr	0	166	bretagne
word	fr	0	165	bains
word	fr	0	164	garin
word	fr	0	164	aldi
word	fr	0	164	metz
word	fr	0	164	iii
word	fr	0	164	regional
word	fr	0	164	lorraine
word	fr	0	164	variante
word	fr	0	163	colombier
word	fr	0	163	catholique
word	fr	0	163	paix
word	fr	0	163	feunteun
word	fr	0	162	prad
word	fr	0	162	decheterie
word	fr	0	161	new
word	fr	0	161	métropole
word	fr	0	161	barre
word	fr	0	161	vélib'
word	fr	0	160	frontiere
word	fr	0	160	déchèterie
word	fr	0	160	tro
word	fr	0	159	shell
word	fr	0	159	alfred
word	fr	0	158	casa
word	fr	0	158	camille
word	fr	0	158	traversee
word	fr	0	158	liger
word	fr	0	158	marc
word	fr	0	158	pen
word	fr	0	158	stêr
word	fr	0	157	kroaz
word	fr	0	157	beauté
word	fr	0	157	vivier
word	fr	0	157	monts
word	fr	0	157	premier
word	fr	0	156	felix
word	fr	0	156	direction
word	fr	0	156	es
word	fr	0	156	pain
word	fr	0	155	coteau
word	fr	0	155	roi
word	fr	0	155	fil
word	fr	0	155	d'arc
word	fr	0	155	dan
word	fr	0	155	frères
word	fr	0	154	hubert
word	fr	0	153	cru
word	fr	0	153	saules
word	fr	0	153	2eme
word	fr	0	153	tours
word	fr	0	152	étangs
word	fr	0	152	gustave
word	fr	0	152	pizzeria
word	fr	0	152	theatre
word	fr	0	152	roc
word	fr	0	151	androna
word	fr	0	151	laboratoire
word	fr	0	150	2ème
word	fr	0	150	rd
word	fr	0	150	chaux
word	fr	0	150	trou
word	fr	0	150	guillaume
word	fr	0	150	bourgogn
word	fr	0	149	rio
word	fr	0	149	weg
word	fr	0	149	louise
word	fr	0	149	gwenn
word	fr	0	148	bout
word	fr	0	148	quincaillerie
word	fr	0	148	chemins
word	fr	0	148	duc
word	fr	0	148	presse
word	fr	0	147	zi
word	fr	0	147	corvee
word	fr	0	147	breizh
word	fr	0	146	a.
word	fr	0	146	frederic
word	fr	0	146	home
word	fr	0	146	kroashent
word	fr	0	146	chaumes
word	fr	0	146	iles
